Company Name,Experience With SBIR Program,Number of Employees,Is Woman Owned,Is Socially and Economically Disadvantaged,Is HUBzone Owned
"Microwave Technology, Inc.",1,85,No,No,No
"MICROWAVE TEST SOLUTIONS, INC.",1,N/A,No,No,No
Microxact Incorporated,1,8,No,No,No
"Microxact, Inc.",22,6,No,No,No
Mictolithography Chemical,1,5,No,No,No
Mid Continent Laboratorytor,3,N/A,No,No,No
Mid Dakota Corp.,2,2,No,No,No
Mid-atlantic Research Corp,1,4,No,No,No
MID-MICHIGAN RESEARCH LLC,2,3,No,No,No
"Mid-south Engineering, Inc.",5,2,No,No,No
"Midas Biologicals, Inc.",1,N/A,No,No,No
"MidContinental Chemical Company, Inc.",3,N/A,No,No,No
"MIDDLE PEAK MEDICAL, INC.",1,9,No,No,No
Middle Way Photonics,1,2,Yes,No,No
MiddleScholars Inc.,1,23,No,No,No
Middlesex Sciences,1,N/A,No,No,No
Mide Technology Corporation,148,54,No,No,No
"MIDI, INC.",10,N/A,No,No,No
Midmid Inc,3,12,No,No,No
Midpac Corpon,1,10,No,No,No
"MIDSCHOOLMATH, LLC",6,15,No,No,Yes
"Midwest Bioprocessing Center, LLC",2,8,No,No,No
Midwest Energy Group Inc.,2,2,No,No,Yes
Midwest Hop Producers LLC,1,4,Yes,Yes,No
Midwest Medical Tech,2,N/A,No,No,No
"Midwest Micro-Tek, LLC",2,N/A,No,No,No
Midwest Microsystems,2,N/A,No,No,No
"Midwest Molecular, Inc.",1,N/A,No,No,No
"Midwest Optoelectronics, Llc",3,12,No,Yes,No
"MIDWEST PSYCHIATRIC RESEARCH GROUP, INC.",1,N/A,No,No,No
"Midwest R.F., LLC",1,N/A,No,No,No
Midwest Research,8,8,No,No,No
"Midwest Superconductivity, Inc",2,N/A,No,No,No
Midwest Systems Research Inc,2,4,No,No,No
"Midwestern Bioag, Inc.",2,134,No,No,No
Miftek Corporation,1,3,Unavailable,Unavailable,Unavailable
"Miga Technologies, LLC",4,6,No,No,No
Migatron Corpon,1,N/A,No,No,No
Migma Systems Inc.,32,N/A,No,No,No
"MIGRA-Therapeutics, LLC",2,2,Yes,No,No
Migrant Clinicians Network,1,N/A,No,No,No
MIHRAB NANOTECHNOLOGY LLC,1,1,Yes,Yes,No
"MIICRO, INC",5,N/A,No,No,No
Mikalix And Company,4,N/A,No,No,No
Mikayola International,1,N/A,No,No,No
"Mike Sutton Consulting, Inc.",2,9,No,No,No
MIKEL INC,11,230,Yes,No,No
"MIKKUR, INC.",1,N/A,No,Yes,No
Mikos Ltd.,1,8,Yes,No,No
"Mikro Systems, Inc.",24,65,No,No,No
MIKROS MANUFACTURING,4,24,No,No,No
MIKROS SYSTEMS CORPORATION,19,25,No,No,No
"Milagen, Inc.",7,4,No,No,No
"MILANOWSKI &amp; ASSOCIATES, INC.",5,2,No,No,No
MILCORD LLC,27,10,No,No,No
Mile One LLC,1,12,No,No,No
Mile Two LLC,2,122,No,No,No
"Miles Space, Inc.",1,6,No,No,No
Military Crashpad Inc,1,1,No,No,No
"Military Pilot Supply of Texas, Inc.",1,12,Yes,No,No
"MilKEEP, LLC",1,1,Yes,No,No
MILLAR INC.,6,120,No,No,No
"Millennia Ceramics, Inc.",3,3,Yes,No,No
MILLENNIAL MATERIALS &amp; DEVICES INC,3,4,No,Yes,Yes
"Millennitek, LLC ",10,31,No,No,No
"MILLENNIUM 3, INC.",1,6,No,No,No
MILLENNIUM CELL,5,36,No,No,No
Millennium Dynamics Corporation,4,2,No,No,No
MILLENNIUM ENGINEERING AND INTEGRATION CO.,10,487,No,No,No
"Millennium Materials, Inc.",1,N/A,No,No,No
"Millennium Pharmaceuticals,",4,N/A,No,No,No
"Millennium Space Systems, Inc. ",5,127,No,No,No
MillenWorks,32,90,No,No,No
Miller Scientific Incorporated,1,3,No,No,No
Miller&#039;s Machine &amp; Metal Works,2,N/A,No,No,No
"Milli Sensor Systems and Actuators, Inc.",27,6,No,No,No
"MILLIKELVIN TECHNOLOGIES, LLC",6,N/A,No,No,No
"Millimeter Wave Systems, Llc",4,8,Yes,No,No
"Millimeter Wave Technology,",21,25,No,No,No
"Millisecond Software, LLC",2,1,No,No,No
Millitech Corp.,50,105,No,No,No
"MILLROCK TECHNOLOGY, INC.",1,N/A,No,No,No
"MILO BIOTECHNOLOGY, LLC",1,1,No,No,No
"Milo Sensors, Inc.",2,6,No,No,No
MILOW LTD.,6,3,No,No,No
"MILSYS TECHNOLOGIES, LLC",13,10,Yes,No,No
MILTEC CORP.,8,189,No,No,No
"MILTEC UV INTERNATIONAL, LLC",1,4,No,No,No
Milton Seifert &amp; Associates,1,N/A,No,No,No
"Mimd Systems, Inc.",5,N/A,No,No,No
"MIMETAS US, INC",4,1,No,No,No
"Mimetics, LLC",2,3,No,No,No
MIMIC TECHNOLOGIES INC,1,23,No,No,No
Mimocloud Inc.,4,3,No,Yes,No
Mimosa Acoustics Inc.,15,11,Yes,No,No
Mims Technology Development,1,3,No,No,No
"Mimyr, LLC",4,8,No,No,No
Minaret Systems,1,1,Yes,No,No
Mind Biosciences LLC,1,1,No,No,No
MIND MATTERS RESEARCH,2,N/A,Yes,No,No
"MIND PROBES, INC.",6,N/A,No,No,No
Mind:Set Technologies,1,2,No,No,No
MINDLIGHT LLC,1,1,No,No,No
"Mindlore, Inc.",2,6,No,No,No
"Mindprint Learning, LLC",1,2,Yes,No,No
MINDRUM PRECISION INC.,2,41,Yes,No,No
"Mindset Works, Inc.",3,N/A,Yes,No,No
"MINDWAYS SOFTWARE, INC.",1,N/A,No,No,No
"MINDWICK, INC.",1,5,Yes,No,No
MineLight Solutions LLC,1,3,No,No,No
Mineral Separation Technologies Inc.,1,5,No,No,No
Mineral Technologies Internati,3,N/A,No,Yes,No
MineraLogic LLC,2,3,Yes,No,No
Minerva Biotechnologies Corporation,12,20,No,No,No
MINERVA LITHIUM LLC,1,3,Yes,No,No
"Minerva Systems &amp; Technologies, LLC",10,2,Yes,Yes,Yes
"MINFORMED, LLC",1,N/A,No,No,No
"MINI MITTER CO., INC.",4,35,Yes,No,No
"MINI, LLC",3,N/A,No,Yes,No
Mini-Surgery Inc,3,N/A,No,Yes,No
MINIATURE TOOL AND DIE,1,N/A,No,No,No
"Minimally Invasive Spinal Technology, LLC",1,5,No,No,No
"Minimum Entropy, LLC",2,2,No,No,No
MINING INNOVATIONS,1,N/A,No,No,No
"MINISUN, INC.",2,N/A,No,No,No
MINITUBE OF AMERICA,3,0,No,No,No
"MINIVAX, INC.",1,4,No,No,No
Minmax Technologies,1,23,No,No,No
Minn Vitro Inc.,2,N/A,No,No,No
"Minnepura Technologies, Inc.",1,1,No,No,No
Minnesota Aquafarms Inc,1,N/A,No,No,No
Minnesota Datametrics,1,N/A,No,No,No
Minnesota HealthSolutions Corporation,47,12,Yes,No,No
"MINNESOTA MEDICAL EDU-WARE, INC.",2,N/A,No,No,No
Minnesota Resuscitation Solutions LLC,3,6,No,No,No
MINNESOTA WIRE &amp; CABLE COMPANY,16,200,No,No,No
"Minnetronix Medical, Inc.",14,300,No,No,No
MinnowTech LLC,2,2,Yes,No,Yes
Minotaur Technologies,1,2,No,No,No
"MINOTAUR TECHNOLOGIES, LLC",4,4,No,No,No
"Minott-Weihnacht Productions, Inc.",1,N/A,Yes,No,No
"MINUS 100, L.L.C.",4,4,No,No,No
"MINUTIA, INC.",1,7,Yes,Yes,Unavailable
Minutri Inc.,1,2,Unavailable,Unavailable,Unavailable
MIOX Corporation,6,41,No,No,No
"MIRA DX, Inc.",2,5,Yes,No,No
"Mira Labs, Inc.",4,30,No,No,No
"MIRA Medicine, Inc",1,1,No,No,No
"Mira, Inc",1,N/A,No,No,No
MIRADA TECHNOLOGIES INC.,2,2,No,No,No
Mirage Systems,10,6,No,No,No
Miragen Inc,1,1,No,No,No
Miranda Laboratorytories,2,N/A,No,No,No
"MIRANDA, INC.",2,3,Yes,No,No
"MIRARI BIOSCIENCES, INC.",4,N/A,No,No,No
MIRAVISTA DIAGNOSTICS LLC,2,63,No,No,No
"MiRecule, Inc",4,1,No,No,No
"MiResource, Inc.",1,5,Yes,Unavailable,Unavailable
MIRIDIA TECHNOLOGY INC.,1,N/A,No,No,No
"MIRIMEDICAL, LLC.",3,N/A,No,No,No
"MIRIMUS, INC.",4,118,No,No,No
"Mirios, Inc.",4,3,No,No,No
"MIRMAR SENSORS, LLC",5,8,No,No,No
Mirmar-quantum Joint Venture,1,9,No,No,No
MIRNA ANALYTICS LLC,1,2,Yes,Yes,No
"MIRNA THERAPEUTICS, INC.",6,N/A,No,No,No
MIRNATECH INTERNATIONAL INC,1,4,Yes,No,No
Miromatrix Medical Inc. ,3,32,No,No,No
Miros Inc.,1,N/A,No,No,No
"Mirrorcle Technologies, Inc.",3,6,No,No,No
MIRTECH INC,1,1,No,No,No
MIRTECH INC.,4,3,No,No,No
MIRUM CORP.,12,158,No,No,No
MirumToo Corporation,2,5,No,No,No
MIRUS BIO CORPORATION,45,N/A,No,No,No
"Mis, Inc.",1,N/A,No,No,No
"Misapplied Sciences, Inc.",2,5,No,No,No
"MiserWare, Inc.",2,3,No,No,No
Misram LLC,2,3,No,Yes,No
"MISSILE SYSTEMS &amp; TECHNOLOGIES, INC.",3,200,No,No,No
MISSION BIO INC,9,3,No,No,No
Mission Critical Solutions,2,6,No,No,No
Mission Critical Technologies,2,N/A,No,No,No
"Mission Data, LLC",1,45,No,No,No
Mission Gorge Range Corp,1,3,No,No,No
Mission Innovation Inc.,1,3,No,No,No
MISSION MEDICAL,31,9,No,No,No
"Mission Microwave Technologies, Inc.",3,8,No,No,No
MISSION RESEARCH CORP.,321,450,No,No,No
Mission Sciences Corp.,2,3,No,No,No
"Mission Secure, Inc.",4,30,No,No,No
MISSION SOLUTIONS GROUP INC,1,75,No,No,No
"Mississippi Ethanol, LLC",4,6,No,Yes,Yes
Mississippi Pacific Resins Incorporated,1,1,No,Yes,No
"MISSISSIPPI POLYMER TECHNOLOGIES, INC.",8,40,No,No,No
Missouri Forge,1,109,No,No,No
Mistras Holdings Group,1,N/A,No,No,No
Mitchell/stirling Machines/sys,1,4,No,No,No
"MITCHELL/STIRLING MACHINES/SYSTEMS, INC.",5,N/A,No,No,No
MITEBEE FARM INCORPORATED,1,2,Yes,No,No
"MITECH, INC.",8,20,Yes,Yes,No
"Mitegen, LLC",9,13,No,No,No
MITEK ANALYTICS LLC,8,14,No,No,No
Mithra Technologies Inc,1,5,No,No,No
"MITHRAGEN, INC.",1,N/A,No,No,No
"MITHRIDION, INC.",3,N/A,No,No,No
"MITO Material Solutions, Inc.",2,4,Yes,No,No
"Mitochem Therapeutics, LLC ",1,0,Yes,No,No
"Mitochondria in Motion, Inc.",3,2,Yes,No,No
"Mitohealth, Inc ",3,2,No,No,No
Mitokine Bioscience LLC,1,3,No,No,No
"Mitokinin, Inc.",1,12,No,No,No
"Mitokor, Inc.",3,32,No,No,No
MitoPower LLC,1,2,No,No,No
Mitoscan Corp.,1,2,No,No,No
"MITOSCIENCE, LLC",6,N/A,No,No,No
"MITOSCIENCES, INC",1,0,No,No,No
Mitotherapeutix LLC,4,1,No,Yes,No
"Mitotix, Inc.",2,N/A,No,No,No
"Mitovation, Inc.",2,3,No,No,No
"Mixamo, Inc",2,25,No,No,No
"Mixcomm, Inc.",1,3,No,No,No
"MIXED TECHNOLOGY ASSOC., LLC",2,2,No,No,No
"MixSig Labs, Inc.",1,1,No,No,No
Mixtec Signal Technology,1,3,No,No,No
"Mixture Sciences, Inc.",6,N/A,No,No,No
"MIYAZAKI ENTERPRISES, LLC",4,2,No,Yes,No
Mizar Imaging LLC,2,4,No,No,No
Mize Information Enterprise,2,N/A,Yes,No,No
"MJ Datacorp, Ltd.",4,17,No,No,No
Mj Research,1,N/A,No,No,No
MJ3 Industries,1,1,Yes,No,No
Mjb Consulting,2,N/A,Yes,No,No
MJC Optics,3,4,No,Yes,No
Mjr Inc.,1,N/A,No,No,No
MJR Scientific,4,4,No,No,No
"MJS Manufacturing Enterprises, Inc.",3,12,No,No,No
"MK OPTICS, INC.",1,N/A,No,No,No
"Mk Research, Inc.",2,5,No,No,No
"MKF INTERESTS, LLC",1,5,No,No,No
Mkm Research/ohmicron,3,N/A,No,No,No
"MKP STRUCTURAL DESIGN ASSOCIATES, INC.",17,8,No,No,No
MKS Technology,3,4,No,No,No
"ML3 Scientific, Inc.",1,3,No,No,No
MLB Company,3,5,No,No,No
MLTWIST INC.,1,5,No,No,No
MM Virtual Design,1,2,No,No,No
"MMCOMM, INC.",4,12,No,No,No
Mmi,4,N/A,No,No,No
"MMICMAN, LLC",11,3,No,No,No
"MMJ Labs, LLC",4,7,Yes,No,No
MMM SYSTEMS,1,2,Yes,Yes,No
MMPG LLC,1,N/A,No,No,No
MMR,5,4,No,No,No
"MMR Technologies, Inc.",5,25,No,No,No
Mmt Inc,1,N/A,No,No,No
"MMTC, INC.",22,N/A,No,No,No
"MMW Technology, Inc.",1,4,No,No,No
"MNB TECHNOLOGIES, INC.",5,5,No,No,No
"Mnemonics, Inc.",8,94,No,No,No
MNW Tech Inc. ,1,3,No,No,No
MO-SCI Corp.,33,40,No,No,No
"MOAI TECHNOLOGIES, LLC",17,10,No,No,No
Moana Bioproducts Inc,1,N/A,No,No,No
MOBERG RESEARCH INC,24,25,No,No,No
MobiLaps,5,3,No,No,No
Mobile Aspects Inc.,2,6,No,No,No
"Mobile Care, Inc.",2,N/A,No,No,No
"MOBILE CINEMA PARK, INC.",1,2,No,Yes,Yes
Mobile Coordination Inc.,1,5,No,Yes,No
"Mobile Energy Products, Inc.",38,29,No,No,No
Mobile Enerlytics LLC,2,3,No,No,No
Mobile Green,1,3,No,No,No
"MOBILE HEALTH INTERVENTIONS, LLC",1,0,No,No,No
MOBILE INTELLIGENCE CORP.,15,6,No,No,No
Mobile Mapping Corporation,2,1,No,No,No
Mobile Power Solutions,1,6,No,No,No
MOBILE SATELLITE SERVICES CORP.,3,5,No,No,No
"MOBILE SENSE TECHNOLOGIES, INC.",2,7,No,No,No
Mobile Sleep Technologies L.L.C,2,3,No,No,No
Mobile Virtual Player LLC,3,4,No,No,No
"MOBILE-MIND, INC.",2,12,No,No,No
"MobileEarth, Inc.",1,N/A,Yes,Yes,No
"mobileFOUNDATIONS, Inc.",6,7,No,No,No
MobileODT Inc.,1,2,No,No,No
"MOBILEROBOTS, INC.",3,25,No,No,No
"MOBILISA, INC.",3,35,Yes,No,Yes
Mobility Engineering,1,N/A,No,No,No
MobIQ Technologies,1,2,No,No,No
Mobitrum Corporation,16,8,No,Yes,No
"Mobius Labs, Inc.",2,3,No,No,No
"Mobius Logic, Inc..",3,5,No,No,No
"MOBIUS MEDICAL SYSTEMS, L.P.",1,28,No,No,No
MOBIUS PBC,4,5,No,No,No
"Mobius Technologies, Inc.",3,N/A,No,No,No
"MOBIUS TRANSMETALS, INC.",1,2,No,No,No
MOBODYNE LLC,1,1,No,No,No
MOBOSENSE LLC,2,6,No,Yes,No
Mocana Corporation,2,42,No,No,No
"Mocha Technologies, Inc.",1,1,No,No,No
"Mochii, Inc",1,4,No,Yes,No
MOCKV SOLUTIONS INC.,2,1,No,No,No
"Moco, Inc.",15,N/A,No,No,No
"Mod Works Engineering, Inc.",7,4,Yes,No,No
Mod9 Technologies,4,8,No,Yes,No
Modalai Inc,1,28,No,No,No
"Modar, Inc.",3,N/A,No,No,No
Modeling &amp; Computing Services,4,N/A,No,No,No
Modelithics,1,7,No,No,No
"Modell, Harold",6,N/A,No,No,No
"MODELLION SYSTEMS, INC.",5,3,No,No,No
"MODELOGICS, INC.",2,3,No,No,No
"MODELWARE, INC.",2,8,No,No,No
Modern Building Systems Inc.,2,N/A,No,No,No
"Modern Computational Technologies, Inc.",4,1,No,Yes,No
MODERN CONFLICT STUDIES GROUP,1,6,No,No,No
"MODERN INDUSTRIES, INC.",2,325,No,No,No
MODERN MEADOW,2,3,No,No,No
"Modern Microsystems, Inc. ",5,4,No,No,No
"Modern Psychiatric Systems,",3,N/A,No,No,No
"MODERN TECHNOLOGY SOLUTIONS, INC.",11,425,No,No,No
Modisette Associates Inc.,1,N/A,No,No,No
Moducell Incorportated,1,1,Yes,No,No
Modula S Inc,2,5,No,No,No
Modular Bionics Inc,6,2,No,No,No
"Modular Chemical, Inc.",1,1,No,No,No
"MODULAR DEVICES, INC.",1,50,No,No,No
"Modular Genetics, Inc.",4,6,No,No,No
"MODULAR MATTER, INC.",1,1,No,No,No
Modular Process Technology,1,8,Yes,Yes,No
Modular Robotics Incorporated,1,32,No,No,No
"Modular Science, Inc.",1,2,No,No,No
Modular Software Systems,2,2,No,No,No
Modulated Imaging Inc.,14,18,No,No,No
"MODULATION THERAPEUTICS, INC.",14,7,No,No,No
"moduleQ, Inc.",1,1,No,No,No
"Modulus Technologies, Inc.",2,N/A,No,No,No
"Modumetal, Inc.",7,15,No,No,No
Modus Inc,3,N/A,No,No,No
modus nanotechnology,1,3,No,No,No
"Modus Operandi, Inc.",153,37,No,No,No
Moduspec Co.,6,N/A,No,No,No
MOEBIUS SOLUTIONS INC,1,75,No,Yes,No
MOERAE MATRIX INC,3,6,No,No,No
Mogee Res &amp; Analysis Assoc,1,N/A,No,No,No
"MOGENE CLINICAL DIAGNOSTICS, LC",1,25,No,No,No
"MOGENE GREEN CHEMICALS, LC",5,4,No,No,No
"Mohawk Innovative Technology, Inc.",110,9,No,No,No
Mohr And Associates,4,5,No,No,No
Moire&#039; Inc.,1,6,No,No,No
"Moirestress, Inc.",2,2,No,Yes,No
"Mojave Therapeutics, Inc.",3,N/A,No,No,No
Mojo Labs Inc,3,1,No,No,No
Moka Blox LLC,1,2,No,Yes,No
Mold Dynamics,1,1,No,No,No
Molded Materials Inc.,1,70,No,No,No
Moldowan Laboratories Inc,2,3,No,No,No
"Moldyn, Inc.",19,N/A,Yes,Yes,No
Molectron Detector Inc.,1,45,No,No,No
MOLECULA CORP.,1,35,No,No,No
Molecular Analysis Inc,1,N/A,No,No,No
"Molecular Assemblies, Inc.",4,18,No,No,No
Molecular Biology Resources,1,N/A,No,No,No
Molecular Bioquest Inc,1,N/A,No,No,No
Molecular Biosystems Inc,15,53,No,No,No
Molecular Data Corpon,2,N/A,No,No,No
"MOLECULAR DESIGN INTERNATIONAL, INC.",13,N/A,No,No,No
Molecular Devices Corpon,1,N/A,No,No,No
Molecular Diagnostic Systems,7,6,Yes,No,No
"MOLECULAR DIAGNOSTICS LABORATORIES, INC.",1,N/A,No,No,No
"MOLECULAR DYNAMICS, INC.",8,N/A,No,No,No
MOLECULAR ENGINEERING CORP.,5,N/A,No,No,No
Molecular Express Inc ,48,10,No,Yes,No
Molecular Genetics Inc.,1,N/A,No,No,No
"MOLECULAR GEODESICS, INC.",1,N/A,No,No,No
Molecular Geriatrics,1,N/A,No,No,No
"Molecular Glasses, Inc.",1,3,No,Yes,No
Molecular Imaging Corporation,3,N/A,No,No,No
"MOLECULAR IMPRINTS, INC.",4,80,No,No,No
MOLECULAR INNOVATIONS INC,3,10,No,No,No
"MOLECULAR INSIGHT PHARMACEUTICALS, INC.",24,N/A,No,No,No
Molecular Insights,1,N/A,No,No,No
"Molecular Instruments, Inc.",1,5,No,No,No
Molecular Kinetics Inc,11,5,Yes,Yes,No
"Molecular Logix, Inc. ",4,N/A,No,No,No
Molecular Machines Inc.,1,N/A,No,No,No
Molecular Mechanisms Llc,2,2,No,No,No
Molecular Medicine,1,N/A,No,No,No
MOLECULAR METROLOGY,1,N/A,No,No,No
"Molecular Nanosystems, Inc.",3,6,No,No,No
"Molecular Neuroimaging, L.l.c.",12,58,No,No,No
"MOLECULAR NEUROIMAGING, LLC",1,0,Yes,Yes,Yes
Molecular Oncology Inc,13,N/A,No,No,No
Molecular Ophthalmics Inc,1,N/A,No,No,No
Molecular Optoelectronics Corporation,3,N/A,No,No,No
MOLECULAR PATHOLOGY LABORATORY NETWORK,1,0,No,No,No
"MOLECULAR PROBES, INC.",16,N/A,No,No,No
MOLECULAR REBAR DESIGN LLC,3,18,No,No,No
"MOLECULAR SENSING, INC.",4,N/A,No,No,No
"Molecular Simulations, Inc.",7,N/A,No,No,No
"Molecular Solvometrics, Inc.",2,N/A,No,No,No
"MOLECULAR STAGING, INC.",8,N/A,No,No,No
MOLECULAR SYSTEMS,1,N/A,No,No,No
"Molecular Targeting Technologies, Inc. ",22,6,No,No,No
"MOLECULAR TARGETING TECHNOLOGY, INC.",2,0,Yes,Yes,No
"Molecular Technologies, Inc.",22,4,No,No,No
Molecular Templates,1,8,No,No,No
"MOLECULAR THERANOSTICS, LLC",2,3,No,No,Yes
"MOLECULAR THERAPEUTICS, INC.",11,N/A,No,No,No
"MOLECULAR TOOL, INC.",8,N/A,No,No,No
Molecular Toxicology Inc,1,2,No,No,No
"MOLECULAR TRANSFER, INC.",1,20,No,No,No
"MOLECULAR VISTA, INC.",5,9,No,No,No
Molecule Works Incorporated,8,8,No,No,No
"MOLECULES FOR HEALTH, INC.",11,N/A,No,No,No
Moleculon Research Corp,5,50,No,No,No
MOLFLEX,1,N/A,No,No,No
Molichem-magellan,2,N/A,Yes,Yes,No
"Moller International, Inc.",6,12,No,No,No
"MOLSOFT, LLC",14,N/A,No,No,No
MOLTECH CORPORATION,35,N/A,Yes,No,No
"MOLTEN SALT SOLUTIONS, LLC",1,1,Unavailable,Unavailable,Unavailable
"Molten Salt Technology, Inc.",4,3,No,No,No
Molycorp,1,113,No,No,No
"MolySym, Inc.",7,6,No,No,No
Molyworks Materials Corporation,7,18,No,No,Yes
"MOMENT TECHNOLOGIES, LLC",1,0,No,No,No
"MOMENTA PHARMACEUTICALS, INC.",1,N/A,No,No,No
"MOMENTUM OPTICS, INC.",2,7,No,No,No
Momentus Inc.,1,82,No,No,No
"MONARCH MEDIA, INC.",5,13,No,No,No
"MONARCH TEACHING TECHNOLOGY, INC.",2,22,No,No,No
Monat Assocs,3,3,No,No,No
Monde Wireless Inc.,3,6,No,No,No
Monger Industries Inc &amp; Bigger,1,83,No,No,No
"Monitec, Inc.",1,N/A,No,No,No
"Moniteq, Inc.",1,7,No,No,No
"Monitor Instruments Company, LLC",2,9,No,No,No
Monitoring Technology Corp,3,N/A,No,No,No
MONKTON INC,2,10,No,No,No
Monoclonal Services Laboratory,2,N/A,No,No,No
"MONOGRAM BIOSCIENCES, INC.",15,N/A,No,No,No
Monolets Inc.,1,2,No,Yes,No
MONOLITH SEMICONDUCTOR INC,8,10,No,No,No
Monolithic Superconductors Inc,1,N/A,No,No,No
"MONOMERCHEM, inc",1,3,No,Yes,No
Monon Bioventures LLC,3,4,No,No,No
MONOPOLE RESEARCH,17,5,Yes,No,No
"MONSTR SENSE TECHNOLOGIES, LLC",1,0,Unavailable,Unavailable,Unavailable
MONTANA BIOAGRICULTURE INC.,5,4,No,No,No
MONTANA BIOTECH CORPORATION,1,N/A,No,No,No
"Montana Biotech SE, Inc.",3,N/A,Yes,No,No
"Montana Emergent Technologies, Inc.",4,4,No,No,Yes
Montana Environment Inc.,2,N/A,No,No,No
"MONTANA GLUTEN FREE PROCESSORS, LLC",1,6,No,No,No
"MONTANA HEADWATERS, INC.",1,N/A,No,No,No
"MONTANA MICROBIAL PRODUCTS, LLC",9,7,No,No,No
"Montana Microbiological Services,llc.",1,4,No,No,No
Montana Molecular LLC,12,8,Yes,No,No
Montana Polysaccharides Corporation,1,N/A,Yes,No,No
Monte Sano Research Corporation,2,72,No,No,No
"Monterey Technologies, Inc.",37,36,No,No,No
MONTGOMERY ROSSER MEDIA LLC,1,1,No,No,No
"MONTUNO SOFTWARE, LLC",2,4,No,Yes,No
Mood Sciences Service Corp,1,N/A,No,No,No
"MOOK SEA FARMS, INC.",1,22,No,No,No
MOON ARK,1,2,Yes,No,No
Moondrop Entertainment L.L.C. ,2,10,Yes,Yes,No
"Moonlight Therapeutics, Inc.",2,2,No,No,No
"Moonlighting, Inc.",1,10,No,No,No
"MOONPRINT SOLUTIONS, LLC",1,4,Yes,No,No
"Moore Iacofano Goltsman, Inc",1,N/A,Yes,No,No
"Moore Nanotechnology Systems, LLC",2,264,No,No,No
Moore Research,1,1,Yes,No,No
Moose Creek Farm,1,N/A,No,No,No
MOQUALITY INC,1,2,No,No,No
Mora &amp; Dahlberg Pharmaceutical,1,N/A,No,No,No
"Moravek Biochemicals, Inc.",5,N/A,No,Yes,No
"Morf3d, Inc.",1,5,Yes,No,No
"Morgan and Mendel Genomics, Inc.",4,3,No,No,No
MORGAN RESEARCH CORP.,37,450,Yes,Yes,No
"Morgan Scientific, Inc.",2,16,No,No,No
"MORIAH TECHNOLOGIES, INC.",2,1,No,Yes,No
MORIN RESEARCH &amp; DEVELOPMENT CORP.,1,3,No,No,No
Morlock Enviromentalinc,3,N/A,No,No,No
Morningbird Media Corporation,2,10,No,Yes,No
"MORPHIX TECHNOLOGIES, INC.",19,40,No,No,No
MORPHOGEN PHARMACEUTICALS,1,N/A,No,No,No
"Morphogenesis, Inc.",3,16,No,No,No
MORPHONIX,10,N/A,Yes,No,No
"MORPHORMICS, INC.",5,N/A,No,No,No
"Morphotek, Inc.",1,19,No,Yes,No
"Morris Technologies, Inc.",2,95,No,No,No
Morro-oso Electronics Co,1,1,No,No,No
"Morsecorp, Inc",3,148,No,No,No
MORTON CONSULTING CORP.,1,1,No,No,No
Morton Delinting Inc.,1,N/A,No,No,No
Morton Photonics Incorporated,18,2,No,No,No
"MOSAIC ATM, INC.",75,95,No,No,No
MOSAIC IMAGING TECHNOLOGY,4,N/A,No,No,No
Mosaic Industries Inc.,5,N/A,No,No,No
"MOSAIC MATERIALS, INC.",7,8,No,No,Yes
Mosaic Microsystems LLC,8,10,No,No,No
"Mosaic Technologies, Inc.",2,N/A,No,No,No
"Mosaix Software, Inc. ",4,23,No,No,No
MOSAIX TECHNOLOGIES INC,11,3,No,No,No
Moscow Electronics Co,2,1,No,No,No
MOSET CORP.,6,2,No,No,No
"MosquitoMate, Inc.",5,12,No,No,No
Mostert Group,3,2,No,No,No
"MOTHER&#039;S MILK IS BEST, INC.",1,2,Yes,No,No
"Motif Research, Inc.",1,7,No,No,No
"MOTILITY, INC.",3,N/A,No,No,No
MOTION ANALYSIS CORPORATION,2,N/A,No,No,No
"MOTION CONTROL, INC",23,43,No,No,No
"MOTION SCIENTIFIC, INC.",1,4,No,No,No
Motion Transfer Cycling,1,N/A,No,No,No
"MotionPort, LLC",4,3,No,No,No
"Motiv Power Systems, Inc.",1,13,No,No,No
MOTIV SPACE SYSTEMS INC,10,35,No,No,No
"MOTIVO ENGINEERING, LLC",2,22,No,No,No
"MOTOGEN, INC.",5,N/A,No,No,No
"Motorcarbon, LLC",2,0,No,No,No
MOTUSI CORP,2,7,No,No,No
"Mound Laser &amp; Photonics Center, Inc.",37,47,No,No,No
"Mount Blodgett Design, Inc.",1,N/A,No,Yes,No
Mountain Creek Enterprises,2,N/A,Yes,No,No
"Mountain Meadow Wool Co., Inc.",4,7,Yes,No,No
"Mountain Optech, Inc.",7,16,No,No,No
Mountain States Analytical,2,N/A,No,No,No
MOUNTAIN TECHNOLOGY,2,1,No,No,No
Mountain View Gardens,1,N/A,No,Yes,No
"MOUNTAIN VIEW PHARMACEUTICALS, INC.",1,N/A,No,No,No
MOUNTAIN VIEW RESEARCH,3,N/A,No,No,No
"Mountain View Systems, LLC",1,N/A,No,No,No
"MOUNTAIN WAVE, INC.",6,6,Yes,Yes,No
MOUNTAINPASS TECHNOLOGY LLC,4,2,No,No,No
"MouSensor, Inc.",2,2,Yes,No,No
Mouseworks,2,N/A,Yes,No,No
Move LLC,1,3,No,No,No
MoveableCode,1,2,No,No,No
MOVEMENT &amp; SPORTS SPECIALTIES,1,N/A,No,No,No
"Moveo Walks, Inc.",1,1,No,No,No
